Fecha	PAH
2.23E+04	             NaN
2.23E+04	4.00
2.23E+04	             NaN
2.23E+04	             NaN
2.23E+04	             NaN
2.23E+04	             NaN
2.23E+04	             NaN
2.23E+04	             NaN
2.23E+04	             NaN
2.23E+04	             NaN
2.23E+04	             NaN
2.23E+04	             NaN
2.23E+04	             NaN
2.23E+04	             NaN
2.23E+04	             NaN
2.23E+04	             NaN
2.23E+04	             NaN
2.23E+04	             NaN
2.23E+04	             NaN
2.23E+04	             NaN
2.23E+04	             NaN
2.23E+04	             NaN
2.23E+04	             NaN
2.23E+04	             NaN
2.23E+04	             NaN
2.23E+04	             NaN
2.23E+04	             NaN
2.23E+04	             NaN
2.23E+04	             NaN
2.23E+04	             NaN
2.23E+04	             NaN
2.23E+04	             NaN
2.23E+04	             NaN
2.23E+04	             NaN
2.23E+04	14.00
2.23E+04	             NaN
2.23E+04	             NaN
2.23E+04	             NaN
2.23E+04	             NaN
2.23E+04	             NaN
2.23E+04	             NaN
2.23E+04	             NaN
2.23E+04	1.00
2.24E+04	             NaN
2.24E+04	             NaN
2.24E+04	             NaN
2.24E+04	             NaN
2.24E+04	             NaN
2.24E+04	             NaN
2.24E+04	             NaN
2.24E+04	12.00
2.24E+04	             NaN
2.24E+04	             NaN
2.24E+04	             NaN
2.24E+04	             NaN
2.24E+04	             NaN
2.24E+04	             NaN
2.24E+04	             NaN
2.24E+04	6.00
2.24E+04	             NaN
2.24E+04	             NaN
2.24E+04	             NaN
2.24E+04	             NaN
2.24E+04	             NaN
2.24E+04	             NaN
2.24E+04	             NaN
2.24E+04	8.00
2.24E+04	             NaN
2.24E+04	             NaN
2.24E+04	             NaN
2.24E+04	             NaN
2.24E+04	             NaN
2.24E+04	             NaN
2.24E+04	             NaN
2.24E+04	8.00
2.24E+04	             NaN
2.24E+04	             NaN
2.24E+04	             NaN
2.24E+04	             NaN
2.24E+04	             NaN
2.24E+04	             NaN
2.24E+04	             NaN
2.24E+04	6.00
2.24E+04	             NaN
2.24E+04	             NaN
2.24E+04	             NaN
2.24E+04	             NaN
2.24E+04	             NaN
2.24E+04	             NaN
2.24E+04	             NaN
2.24E+04	1.00
2.24E+04	             NaN
2.24E+04	             NaN
2.24E+04	             NaN
2.24E+04	             NaN
2.24E+04	             NaN
2.24E+04	             NaN
2.24E+04	             NaN
2.24E+04	             NaN
2.24E+04	             NaN
2.24E+04	             NaN
2.24E+04	             NaN
2.24E+04	             NaN
2.25E+04	             NaN
2.25E+04	             NaN
2.25E+04	             NaN
2.25E+04	             NaN
2.25E+04	             NaN
2.25E+04	             NaN
2.25E+04	             NaN
2.25E+04	             NaN
2.25E+04	             NaN
2.25E+04	             NaN
2.25E+04	             NaN
2.25E+04	9.00
2.25E+04	             NaN
2.25E+04	             NaN
2.25E+04	             NaN
2.25E+04	             NaN
2.25E+04	             NaN
2.25E+04	             NaN
2.25E+04	             NaN
2.25E+04	5.00
2.25E+04	             NaN
2.25E+04	             NaN
2.25E+04	             NaN
2.25E+04	             NaN
2.25E+04	             NaN
2.25E+04	             NaN
2.25E+04	             NaN
2.25E+04	             NaN
2.25E+04	             NaN
2.25E+04	             NaN
2.25E+04	             NaN
2.25E+04	             NaN
2.25E+04	             NaN
2.25E+04	             NaN
2.25E+04	             NaN
2.25E+04	11.00
2.25E+04	             NaN
2.25E+04	             NaN
2.25E+04	             NaN
2.25E+04	             NaN
2.25E+04	             NaN
2.25E+04	             NaN
2.25E+04	             NaN
2.25E+04	16.00
2.25E+04	             NaN
2.25E+04	             NaN
2.25E+04	             NaN
2.25E+04	             NaN
2.25E+04	             NaN
2.25E+04	             NaN
2.25E+04	             NaN
2.25E+04	5.00
2.25E+04	             NaN
2.25E+04	             NaN
2.25E+04	             NaN
2.25E+04	             NaN
2.25E+04	             NaN
2.25E+04	             NaN
2.25E+04	             NaN
2.25E+04	11.00
2.26E+04	             NaN
2.26E+04	             NaN
2.26E+04	             NaN
2.26E+04	             NaN
2.26E+04	             NaN
2.26E+04	             NaN
2.26E+04	             NaN
2.26E+04	             NaN
2.26E+04	             NaN
2.26E+04	             NaN
2.26E+04	             NaN
2.26E+04	             NaN
2.26E+04	             NaN
2.26E+04	             NaN
2.26E+04	             NaN
2.26E+04	8.00
2.26E+04	             NaN
2.26E+04	             NaN
2.26E+04	             NaN
2.26E+04	             NaN
2.26E+04	             NaN
2.26E+04	             NaN
2.26E+04	             NaN
2.26E+04	3.00
2.26E+04	             NaN
2.26E+04	             NaN
2.26E+04	             NaN
2.26E+04	             NaN
2.26E+04	             NaN
2.26E+04	             NaN
2.26E+04	             NaN
2.26E+04	3.00
2.26E+04	             NaN
2.26E+04	             NaN
2.26E+04	             NaN
2.26E+04	             NaN
2.26E+04	             NaN
2.26E+04	             NaN
2.26E+04	             NaN
2.26E+04	5.00
2.26E+04	             NaN
2.26E+04	             NaN
2.26E+04	             NaN
2.26E+04	             NaN
2.26E+04	             NaN
2.26E+04	             NaN
2.26E+04	             NaN
2.26E+04	13.00
2.26E+04	             NaN
2.26E+04	             NaN
2.26E+04	             NaN
2.26E+04	             NaN
2.26E+04	             NaN
2.26E+04	             NaN
2.26E+04	             NaN
2.26E+04	8.00
2.26E+04	             NaN
2.26E+04	             NaN
2.26E+04	             NaN
2.26E+04	             NaN
2.27E+04	             NaN
2.27E+04	             NaN
2.27E+04	             NaN
2.27E+04	10.00
2.27E+04	             NaN
2.27E+04	             NaN
2.27E+04	             NaN
2.27E+04	             NaN
2.27E+04	             NaN
2.27E+04	             NaN
2.27E+04	             NaN
2.27E+04	8.00
2.27E+04	             NaN
2.27E+04	             NaN
2.27E+04	             NaN
2.27E+04	             NaN
2.27E+04	             NaN
2.27E+04	             NaN
2.27E+04	             NaN
2.27E+04	6.00
2.27E+04	             NaN
2.27E+04	             NaN
2.27E+04	             NaN
2.27E+04	             NaN
2.27E+04	             NaN
2.27E+04	             NaN
2.27E+04	             NaN
2.27E+04	10.00
2.27E+04	             NaN
2.27E+04	             NaN
2.27E+04	             NaN
2.27E+04	             NaN
2.27E+04	             NaN
2.27E+04	             NaN
2.27E+04	             NaN
2.27E+04	             NaN
2.27E+04	             NaN
2.27E+04	             NaN
2.27E+04	             NaN
2.27E+04	             NaN
2.27E+04	             NaN
2.27E+04	             NaN
2.27E+04	             NaN
2.27E+04	19.00
2.27E+04	             NaN
2.27E+04	             NaN
2.27E+04	             NaN
2.27E+04	             NaN
2.27E+04	             NaN
2.27E+04	             NaN
2.27E+04	             NaN
2.27E+04	14.00
2.27E+04	             NaN
2.27E+04	             NaN
2.27E+04	             NaN
2.27E+04	             NaN
2.27E+04	             NaN
2.27E+04	             NaN
2.27E+04	             NaN
2.27E+04	             NaN
2.27E+04	             NaN
2.28E+04	             NaN
2.28E+04	             NaN
2.28E+04	             NaN
2.28E+04	             NaN
2.28E+04	             NaN
2.28E+04	             NaN
2.28E+04	             NaN
2.28E+04	4.00
2.28E+04	             NaN
2.28E+04	             NaN
2.28E+04	             NaN
2.28E+04	             NaN
2.28E+04	             NaN
2.28E+04	             NaN
2.28E+04	             NaN
2.28E+04	17.00
2.28E+04	             NaN
2.28E+04	             NaN
2.28E+04	             NaN
2.28E+04	             NaN
2.28E+04	             NaN
2.28E+04	             NaN
2.28E+04	             NaN
2.28E+04	6.00
2.28E+04	             NaN
2.28E+04	             NaN
2.28E+04	             NaN
2.28E+04	             NaN
2.28E+04	             NaN
2.28E+04	             NaN
2.28E+04	             NaN
2.28E+04	8.00
2.28E+04	             NaN
2.28E+04	             NaN
2.28E+04	             NaN
2.28E+04	             NaN
2.28E+04	             NaN
2.28E+04	             NaN
2.28E+04	             NaN
2.28E+04	6.00
2.28E+04	             NaN
2.28E+04	             NaN
2.28E+04	             NaN
2.28E+04	             NaN
2.28E+04	             NaN
2.28E+04	             NaN
2.28E+04	             NaN
2.28E+04	5.00
2.28E+04	             NaN
2.28E+04	             NaN
2.28E+04	             NaN
2.28E+04	             NaN
2.28E+04	             NaN
2.28E+04	             NaN
2.28E+04	             NaN
2.28E+04	17.00
2.28E+04	             NaN
2.28E+04	             NaN
2.28E+04	             NaN
2.28E+04	             NaN
2.29E+04	             NaN
2.29E+04	             NaN
2.29E+04	             NaN
2.29E+04	11.00
2.29E+04	             NaN
2.29E+04	             NaN
2.29E+04	             NaN
2.29E+04	             NaN
2.29E+04	             NaN
2.29E+04	             NaN
2.29E+04	             NaN
2.29E+04	10.00
2.29E+04	             NaN
2.29E+04	             NaN
2.29E+04	             NaN
2.29E+04	             NaN
2.29E+04	             NaN
2.29E+04	             NaN
2.29E+04	             NaN
2.29E+04	7.00
2.29E+04	             NaN
2.29E+04	             NaN
2.29E+04	             NaN
2.29E+04	             NaN
2.29E+04	             NaN
2.29E+04	             NaN
2.29E+04	             NaN
2.29E+04	15.00
2.29E+04	             NaN
2.29E+04	             NaN
2.29E+04	             NaN
2.29E+04	             NaN
2.29E+04	             NaN
2.29E+04	             NaN
2.29E+04	             NaN
2.29E+04	17.00
2.29E+04	             NaN
2.29E+04	             NaN
2.29E+04	             NaN
2.29E+04	             NaN
2.29E+04	             NaN
2.29E+04	             NaN
2.29E+04	             NaN
2.29E+04	10.00
2.29E+04	             NaN
2.29E+04	             NaN
2.29E+04	             NaN
2.29E+04	             NaN
2.29E+04	             NaN
2.29E+04	             NaN
2.29E+04	             NaN
2.29E+04	19.00
2.29E+04	             NaN
2.29E+04	             NaN
2.29E+04	             NaN
2.29E+04	             NaN
2.29E+04	             NaN
2.29E+04	             NaN
2.29E+04	             NaN
2.29E+04	13.00
2.30E+04	             NaN
2.30E+04	             NaN
2.30E+04	             NaN
2.30E+04	             NaN
2.30E+04	             NaN
2.30E+04	             NaN
2.30E+04	             NaN
2.30E+04	7.00
2.30E+04	             NaN
2.30E+04	             NaN
2.30E+04	             NaN
2.30E+04	             NaN
2.30E+04	             NaN
2.30E+04	             NaN
2.30E+04	             NaN
2.30E+04	12.00
2.30E+04	             NaN
2.30E+04	             NaN
2.30E+04	             NaN
2.30E+04	             NaN
2.30E+04	             NaN
2.30E+04	             NaN
2.30E+04	             NaN
2.30E+04	3.00
2.30E+04	             NaN
2.30E+04	             NaN
2.30E+04	             NaN
2.30E+04	             NaN
2.30E+04	             NaN
2.30E+04	             NaN
2.30E+04	             NaN
2.30E+04	12.00
2.30E+04	             NaN
2.30E+04	             NaN
2.30E+04	             NaN
2.30E+04	             NaN
2.30E+04	             NaN
2.30E+04	             NaN
2.30E+04	             NaN
2.30E+04	2.00
2.30E+04	             NaN
2.30E+04	             NaN
2.30E+04	             NaN
2.30E+04	             NaN
2.30E+04	             NaN
2.30E+04	             NaN
2.30E+04	             NaN
2.30E+04	             NaN
2.30E+04	             NaN
2.30E+04	             NaN
2.30E+04	             NaN
2.30E+04	             NaN
2.30E+04	             NaN
2.30E+04	             NaN
2.30E+04	             NaN
2.30E+04	             NaN
2.30E+04	             NaN
2.30E+04	             NaN
2.30E+04	             NaN
2.30E+04	             NaN
2.31E+04	             NaN
2.31E+04	             NaN
2.31E+04	             NaN
2.31E+04	9.00
2.31E+04	             NaN
2.31E+04	             NaN
2.31E+04	             NaN
2.31E+04	             NaN
2.31E+04	             NaN
2.31E+04	             NaN
2.31E+04	             NaN
2.31E+04	6.00
2.31E+04	             NaN
2.31E+04	             NaN
2.31E+04	             NaN
2.31E+04	             NaN
2.31E+04	             NaN
2.31E+04	             NaN
2.31E+04	             NaN
2.31E+04	7.00
2.31E+04	             NaN
2.31E+04	             NaN
2.31E+04	             NaN
2.31E+04	             NaN
2.31E+04	             NaN
2.31E+04	             NaN
2.31E+04	             NaN
2.31E+04	3.00
2.31E+04	             NaN
2.31E+04	             NaN
2.31E+04	             NaN
2.31E+04	             NaN
2.31E+04	             NaN
2.31E+04	             NaN
2.31E+04	             NaN
2.31E+04	11.00
2.31E+04	             NaN
2.31E+04	             NaN
2.31E+04	             NaN
2.31E+04	             NaN
2.31E+04	             NaN
2.31E+04	             NaN
2.31E+04	             NaN
2.31E+04	5.00
2.31E+04	             NaN
2.31E+04	             NaN
2.31E+04	             NaN
2.31E+04	             NaN
2.31E+04	             NaN
2.31E+04	             NaN
2.31E+04	             NaN
2.31E+04	             NaN
2.31E+04	             NaN
2.31E+04	             NaN
2.31E+04	             NaN
2.31E+04	             NaN
2.31E+04	             NaN
2.31E+04	             NaN
2.31E+04	             NaN
2.31E+04	7.00
2.31E+04	             NaN
2.32E+04	             NaN
2.32E+04	             NaN
2.32E+04	             NaN
2.32E+04	             NaN
2.32E+04	             NaN
2.32E+04	             NaN
2.32E+04	             NaN
2.32E+04	             NaN
2.32E+04	             NaN
2.32E+04	             NaN
2.32E+04	             NaN
2.32E+04	             NaN
2.32E+04	             NaN
2.32E+04	             NaN
2.32E+04	15.00
2.32E+04	             NaN
2.32E+04	             NaN
2.32E+04	             NaN
2.32E+04	             NaN
2.32E+04	             NaN
2.32E+04	             NaN
2.32E+04	             NaN
2.32E+04	             NaN
2.32E+04	3.00
2.32E+04	             NaN
2.32E+04	             NaN
2.32E+04	             NaN
2.32E+04	             NaN
2.32E+04	             NaN
2.32E+04	             NaN
2.32E+04	             NaN
2.32E+04	12.00
2.32E+04	             NaN
2.32E+04	             NaN
2.32E+04	             NaN
2.32E+04	             NaN
2.32E+04	             NaN
2.32E+04	             NaN
2.32E+04	             NaN
2.32E+04	11.00
2.32E+04	             NaN
2.32E+04	             NaN
2.32E+04	             NaN
2.32E+04	             NaN
