NaN	NaN	5.64	15.06	13.37	9.59	16.75	NaN	7.79	6.94	NaN	4.15
6.5	9.12	7.71	14.15	24.91	8.31	22.99	NaN	9.97	NaN	8.11	NaN
NaN	4.59	9.51	10.29	15.23	4.66	25.04	4.9	NaN	5.98	NaN	8.92
9.1	7.71	15.05	10.72	11.47	NaN	24.04	NaN	9.53	NaN	4.8	4.57
NaN	14.11	13.66	12.02	11.41	9.15	18.89	NaN	9.85	9.62	NaN	7.79
NaN	13.02	9.33	9.04	14.82	4.25	7.26	NaN	5.24	11.23	5.95	NaN
5.89	10.31	4.83	9.99	11.96	NaN	13.99	NaN	NaN	NaN	10.74	5.4
5.42	11.26	13.77	9.91	12.83	NaN	5.53	NaN	9.52	5.82	6.35	NaN
5.07	7.03	10.09	NaN	12.19	5.68	13.07	NaN	8.28	NaN	7.9	4.79
10.06	11.04	11.81	8.77	14.09	4.08	6.48	NaN	7.28	4.01	NaN	NaN
8.57	9.17	4.34	5.13	10.09	NaN	8.48	5.02	NaN	6.93	10.67	4.97
NaN	9.69	9.67	20.31	14.64	6.01	7.69	NaN	7.21	NaN	NaN	NaN
NaN	6.04	7.74	8.29	16.72	NaN	8.03	NaN	NaN	6.87	NaN	4.11
5.15	NaN	5.74	6.8	16.28	4.38	4.54	8.05	16.19	4.81	8.06	NaN
5.6	6.06	9	5.44	20.14	7.73	10.33	NaN	10.52	5.24	NaN	NaN
NaN	4.6	6.2	7.11	12.6	NaN	8.26	5.12	7.31	NaN	NaN	NaN
NaN	5.5	5.19	7.01	13.2	6.55	8.85	NaN	8.15	NaN	NaN	NaN
NaN	5.47	10.36	6.62	15.37	6.32	10.45	7.24	11.54	9.28	5.81	NaN
6.69	6.91	9.32	9.5	9.22	8.06	NaN	13.47	NaN	5.18	5.1	NaN
4.38	6.4	NaN	4.32	NaN	12.08	10.52	15.14	NaN	7.78	15.81	4.14
4.18	15.63	9.22	6.88	12.98	8.38	NaN	14.96	5.39	NaN	7.73	NaN
5.13	8.36	8.63	10.89	11.05	NaN	4.98	15.07	11.93	NaN	10.36	6.75
6.26	7.37	10.68	12.01	10.66	NaN	13.44	11.82	NaN	7.36	10.08	9.3
4.6	13.21	4.61	16.2	11.3	NaN	11.38	16.41	6.08	6.51	NaN	4.93
4.17	6.35	8.65	17.59	10.43	9.01	17.98	15.95	5.25	8.12	NaN	NaN
NaN	NaN	NaN	17.03	6.02	37.2	17.41	10.77	NaN	4.01	6.1	6.09
6.64	15.7	10.43	13.14	17.45	11.29	NaN	13.48	4.22	7.4	NaN	5.32
NaN	9.49	20.3	9.24	11.5	12.89	NaN	8.43	4.77	12.49	NaN	NaN
7.51	7.81	17.06	9.56	17.6	9.24	7.8	10.19	7.5	NaN	5.46	4.8
NaN	4.34	13.65	5.89	16.68	8.33	10.19	7.29	5.39	4.72	4.31	7.32
9.7	NaN	4.29	8.39	12	7.95	7.29	12.49	8.5	NaN	4.37	6.45
NaN	NaN	12.01	8.22	15.98	5.85	10.92	4.52	NaN	NaN	7.86	4.91
NaN	8.15	7.29	6.85	16.94	7.9	13.52	14.49	5.91	NaN	NaN	7.61
5.69	8.12	8.94	8.79	12.94	8.25	9.13	10.14	8.44	NaN	9.22	10.22
4.62	5.59	8.91	7.15	13.37	4.76	5.56	13.57	7.52	NaN	4.34	11.66
7.04	6.59	4.08	4.8	11.03	NaN	NaN	16.9	9.55	NaN	6.3	12.05
5.11	NaN	11.81	10.98	12.55	NaN	4.8	10.32	NaN	NaN	11.62	5.15
NaN	6.68	8.32	10.48	8.63	6.11	NaN	13.88	5.36	5.13	16.14	8.79
NaN	4.76	9.67	13.31	12.57	5.37	8.1	6.66	NaN	4.6	25.54	12.03
NaN	4.81	10	10.17	9.31	4.63	8.67	12.94	6.55	NaN	18.69	6.78
NaN	7.68	8.2	8.02	10.91	NaN	12.67	14.05	NaN	NaN	10.78	4.72
NaN	9.46	7.57	5.85	8.63	6.71	13.94	8.68	NaN	NaN	4.75	NaN
7.71	NaN	7.27	10.28	7.38	NaN	21.05	NaN	NaN	NaN	6.01	4.21
NaN	NaN	5.44	4.9	4.65	6.11	21.78	12.63	11.22	6.75	4.56	NaN
6.21	12.09	13.99	11.73	7.24	8.24	23.69	4.95	6.64	8.23	NaN	NaN
11.58	4.27	8.43	6.05	15.3	10.6	27.81	11.32	7.44	12.91	12.76	NaN
8.2	7.65	6.22	11.23	NaN	13.09	24.29	8.9	10.52	10.1	4.21	7.01
10.38	NaN	9.83	15.42	8.07	14.83	20.42	13.02	9.14	8.08	6.93	NaN
NaN	8.81	8.41	11.99	5.65	8.38	17.91	6.83	10.51	11.36	4.03	NaN
NaN	6.97	7.94	14.13	11.81	10.9	26.48	NaN	12.14	NaN	5.71	NaN
NaN	NaN	12.67	15.27	8.82	7.8	19.84	13.18	7.48	14.82	NaN	NaN
8.02	12.76	14.9	10.42	17.46	8.77	11.22	4.66	10.75	12.22	5.32	7.02
6.4	10.97	10.69	13.32	14.71	6.31	21.38	4.27	5.55	5.13	NaN	NaN
10.27	9.38	6.24	13.07	13.8	NaN	17.56	9.32	9.27	8.2	NaN	5.11
5.32	8.57	5.14	15.09	23.29	4.45	17.45	NaN	7.37	8.63	10.18	NaN
6.81	13.77	12.77	16.11	14.52	NaN	25.3	6.58	8.96	NaN	7.95	12.81
NaN	14.04	13.9	14.51	16.2	NaN	17.96	NaN	7.1	6.77	9.51	9.68
NaN	11.98	14.53	12.97	9.46	NaN	22.99	7.49	9.6	NaN	9.52	16.62
NaN	12.67	8.94	12.58	10.49	NaN	22.98	NaN	6.39	NaN	4.68	24.22
7.83	9.62	13.85	13.36	11.11	4.06	23.56	10.17	8.26	NaN	4.41	32.5
NaN	13.03	10.9	12.96	7.4	NaN	20.98	5.41	NaN	NaN	5.16	35.71
NaN	6.59	14.17	15.17	8.88	NaN	23.94	5.56	4.48	5.66	5.48	30.72
NaN	7.59	15.74	13.76	11.94	NaN	17.77	9.9	NaN	NaN	NaN	13.78
NaN	13.13	16.5	11.33	9.18	5.54	21.57	4.18	8.62	4.73	6.46	5.84
5.03	8.41	14.91	12.56	8.71	6.71	18.29	12.27	8.66	8.15	4.69	12.15
NaN	11.95	6.79	13.56	9.07	6.94	11.7	6.26	6.69	7.68	NaN	12.34
NaN	5.23	11.33	9.36	11.64	5.01	11.02	10	8.17	5.49	6.3	9.89
NaN	14.82	7.47	12.22	5.87	13.19	10.48	11.37	4.2	5.43	11.48	24.68
7.34	14.44	14.23	10.73	5.82	11.15	13.15	8.24	8.93	7.38	8.99	15.96
15.07	23.04	15.66	NaN	11.36	16.22	7.26	18.82	16.27	7.35	10.53	7.96
5.44	12.08	5.29	17.29	11.05	16.98	17.25	20.8	12.41	9.57	11.71	NaN
NaN	11.14	12.04	8.55	12.61	12.03	10.18	14.17	6.42	9.96	12.16	5.89
NaN	12.95	8.05	12.18	8.23	12.33	14.24	15.59	7.96	4.45	NaN	6.16
NaN	8.8	10.1	13.4	13.03	12.91	11.22	17.55	8.81	16.11	9.01	NaN
NaN	7.67	6.76	19.88	7.99	8.61	18.01	8.54	6.8	NaN	11.8	NaN
9.02	13.08	11.06	16.47	7.52	NaN	18.59	5.99	8.37	6.55	6.02	9.17
8.18	17.69	14.78	14.47	17.11	NaN	14.46	5.88	5.91	7.21	7.88	7.43
7.75	14.32	12.93	10.84	12.9	NaN	17.97	5.86	NaN	8.01	10.47	11.79
8.01	11.2	5.04	14.85	17.39	5.91	22.71	8.63	6.86	11.14	6.35	10.67
7.78	13.57	14.58	15.07	15.85	9.93	23.85	6.12	6.11	NaN	9.11	18.55
5.27	13.34	12.57	12.54	12.65	4.88	16.69	8.84	NaN	NaN	7.51	22.82
9.23	14.63	14.58	13.79	7.06	12.95	27.81	6.62	NaN	NaN	5.47	27.73
4.77	9.01	9.42	11.98	10.36	11.19	23.28	11.18	6.72	NaN	5.79	31.63
6.9	10.6	12.89	14.11	10.19	9.19	19.89	9.89	6.31	NaN	4.26	40.59
7.19	7.61	8.83	13.41	9.42	14.69	24.52	9.36	NaN	7.63	7.64	29.36
NaN	7.32	12.45	12.4	7.35	13.48	16.16	5.86	10.51	5.73	NaN	17.51
4.64	4.74	7.38	13.61	11.1	15.24	18.95	7.34	7.06	5.32	8.08	14.97
NaN	10.16	5.26	15.38	7.43	7.28	18.09	6.9	12.51	NaN	NaN	19.51
NaN	10.42	14.13	7.1	8.49	17.39	17.57	9.2	10.5	5.18	6.29	15.49
NaN	8.83	9.97	10.74	6.88	13.14	8.35	6	7.73	6.71	NaN	14.15
7.55	4.14	4.99	5.9	8.08	14.68	11.23	5.82	6.98	4.9	4.44	17.5
NaN	9.89	9.23	4.26	8.71	11.54	13.48	12.73	4.11	5.61	7.6	12.53
8.58	11.94	10.67	8.54	NaN	16.06	14.51	10.26	10.13	8.52	11.03	5.71
6.45	14.74	12.73	25.58	7.76	10.79	NaN	13.87	14.02	10.76	9.59	8.88
6.83	4.9	12.38	16.03	8.42	14.33	17.11	19.11	10.93	11.26	6.63	NaN
NaN	4.6	10.34	6.6	9.21	12.35	14.51	14.9	5.3	8.84	10.76	NaN
4.91	NaN	10.07	9.95	9.64	17.06	13.89	15.61	7.06	9.02	9.29	NaN
NaN	6.47	13.74	9.66	12.43	11.25	14.29	10.49	11.29	10.56	8.02	NaN
NaN	NaN	8.35	12.77	14.35	16.58	9.03	18.16	8.78	8.24	8.13	NaN
8.12	NaN	13.61	14.96	11.65	11.48	14.43	11.71	5.06	8.15	8.19	NaN
10.44	14.35	15.65	11.76	10.06	13.33	NaN	9.22	7.38	10.08	6.04	11.27
9.79	NaN	5.11	16.05	12.23	14.84	9.59	7.77	11.71	7.1	5.32	11.59
4.73	9.03	7.2	9.77	12.83	10.1	8.7	8.76	NaN	5.06	NaN	28.98
7.98	13.51	12.13	11.14	9.65	13.06	5.26	NaN	10.51	NaN	4.97	20.93
NaN	11.2	5.74	NaN	8.6	16.41	13.69	4.55	11.1	NaN	5.13	20.08
7.39	13.22	7.17	7.54	15.4	8.36	6.61	4.53	9.34	5.3	11.57	21.2
5.3	6.57	7.95	4.6	8.87	10.64	9.97	NaN	NaN	NaN	NaN	13.48
8.16	9.3	7.19	NaN	11.36	11.63	9.02	10.33	NaN	NaN	NaN	9.53
NaN	10.17	4.38	7.74	10.26	14.11	10.54	5.47	NaN	5.83	5.4	NaN
5.3	5.55	7.59	6.17	7.63	11.07	8.36	4.05	6.72	NaN	4.97	4.28
4.11	5.89	NaN	9.03	7.7	13.21	8.83	7.84	NaN	NaN	4.37	4.46
NaN	9.37	5.87	5.1	5.24	5.55	11.22	8.77	5.92	NaN	NaN	11.61
NaN	5.94	7.46	10.88	7.15	12.55	NaN	11.35	8.27	4	NaN	12.99
8.44	7.37	7.69	4.66	10.65	6.84	11.65	6.86	11.14	5.79	NaN	27.93
NaN	8.05	4.34	6.27	4.04	10.28	NaN	8.04	7.18	6.37	NaN	19.64
6.76	10.26	8.45	10.78	4.7	10.73	13.47	5.16	10.42	4.75	5.1	9.52
NaN	12.71	8.49	6.96	5.07	7.92	16.59	12.59	13	NaN	7.92	15.46
6.8	6.28	10.79	8.74	10.49	NaN	20.16	18.26	9.38	12.88	10.21	11.04
7.59	4.54	7.25	5.02	7.95	11.08	31.51	15.31	20.34	6.05	8.67	5.32
9.28	10.75	7.7	8.74	9.27	13.31	29.49	12.93	13.99	6.62	8.16	NaN
7.85	4.36	4.9	12.67	19.77	7.98	38.47	13.49	9.74	4.48	4.77	6.93
6.6	NaN	9.91	13.96	13.72	10.36	39.44	10.17	12.55	5.47	8.3	9.03
NaN	8.58	5.54	10.45	12.74	6.44	42.01	9.64	14.39	NaN	7.03	NaN
14.52	11.01	8.81	NaN	12.25	8.4	34.87	16.12	7.52	NaN	6.33	4.3
NaN	10.12	13.3	9.63	15.14	15.08	32.02	16.76	9.08	7.34	NaN	6.22
10.51	12.2	9.32	9.8	12.53	11	21.82	15.96	10.17	NaN	NaN	15.9
8.78	14.58	12.9	9.69	13.71	7.15	24.55	NaN	6.55	NaN	7.13	22.38
7.25	8.39	10.26	NaN	17.6	12.58	23.8	NaN	12.87	NaN	6.43	22.7
9.41	9.25	15.01	8.18	20.56	10.66	29.04	NaN	10.06	NaN	4.25	18.17
NaN	4.44	5.94	5.18	11.35	12.87	24.7	NaN	9.33	NaN	7.08	21.89
NaN	NaN	NaN	10.87	13.03	8.46	27.46	NaN	4.19	4.74	7.36	29.4
4.87	7.31	8.66	NaN	7.84	8.07	27.65	NaN	10.57	NaN	NaN	40.84
NaN	11.54	NaN	NaN	7.75	11.31	22.85	5.91	10.18	7.95	4.27	45.7
NaN	4.41	5.04	6.61	6.49	9.04	21.34	NaN	14.2	6.85	NaN	19.94
NaN	11.85	NaN	4.4	NaN	4.47	28.27	NaN	10.62	9.2	NaN	18.78
NaN	7.6	NaN	7.6	7.96	9.87	21.61	4.41	12.85	9	NaN	9.85
NaN	8.25	5.73	4.38	6.82	9.43	23.83	NaN	12.23	8.87	7.34	7.26
NaN	8.89	6.97	5.84	7.17	8.92	18.82	4.7	8.94	14.2	13.8	NaN
5.16	9.13	NaN	5.23	9.44	11.36	6.24	NaN	7.61	21.89	5.96	6.01
NaN	13.52	NaN	13.12	11.55	6.19	13.38	7.5	8.48	17.65	NaN	10.35
11.1	13.92	5.12	10.09	15.88	9.72	21.99	NaN	4.78	8.27	6.24	NaN
9	9.83	NaN	18.38	23.43	NaN	13.99	5.47	9.35	4.46	NaN	4.99
6.58	11.17	4.86	10.97	16.51	NaN	21.89	7.04	8	12.02	8.37	6.92
5.21	8.31	NaN	7.35	18.78	9.32	17.71	7.69	6.13	10.82	8.12	4.16
11.3	7.67	6.55	16.5	18.57	5.73	23.05	4.89	7.02	6.73	6.62	NaN
NaN	NaN	NaN	9.89	19.05	9.58	26.26	9.78	13.42	5.1	5.51	5.19
10.99	8.28	NaN	13.25	15.37	4.01	31.52	7.54	4.59	12.61	6.49	6.34
5.91	9.52	4.82	12.63	15.49	5.84	23.07	10.88	NaN	NaN	NaN	5.22
8.86	NaN	5.68	10.91	13.67	4.16	30.61	12.38	10.88	4.95	4.6	4.09
NaN	9.44	NaN	11.59	13.24	5.54	25.41	NaN	NaN	NaN	NaN	8.26
5.3	11.54	7.47	12.54	6.02	6.31	24.24	NaN	NaN	8.73	6.03	5.83
10.16	9.85	4.84	7.94	10.45	NaN	23.03	NaN	NaN	7.06	NaN	4.18
4.55	14.38	5.76	5.65	9.5	7.98	27.58	4.16	NaN	NaN	NaN	8.29
NaN	8.95	4.93	7.17	9.9	4.46	24.78	NaN	NaN	5.57	NaN	4.41
5.54	14.31	7.01	12.71	9.84	10.92	22.13	8.03	NaN	NaN	5.45	NaN
4.55	7.47	4.2	11.91	7.39	12.11	23.99	8.39	NaN	8.02	5.58	7.66
NaN	7.02	7.34	8.37	7.13	7.18	15.93	5.6	NaN	10.11	4.43	NaN
NaN	NaN	7.22	9.15	6.83	4.37	18.79	5.41	NaN	6.78	NaN	5.64
5.72	NaN	NaN	12.17	6.33	7.28	16.18	8.94	4.24	14.39	NaN	NaN
NaN	8.66	6.52	6.46	11.55	6.28	23.43	11.29	NaN	7.84	NaN	NaN
NaN	4.5	6.13	8.06	5.57	NaN	16.04	8.87	4.08	11.89	NaN	7.5
NaN	5.69	NaN	6.64	11.28	6.67	16.29	15.09	5.47	7.66	NaN	NaN
NaN	5.24	8.3	5.86	5.8	8.73	NaN	10.77	NaN	NaN	NaN	4.1
NaN	4.65	NaN	4.99	4.95	6.77	4.03	17.2	NaN	8.96	4.11	NaN
5	10.32	4.62	13.39	8.79	9.2	16.97	16.25	NaN	11.17	6.25	26.53
6.27	11.23	6.12	15.78	4.13	6.68	NaN	15.27	NaN	11.95	13.96	8.67
10.74	7.49	5.79	14.37	26.47	13.79	10.05	17.81	5.4	10.4	6.64	7.25
7.11	6.27	4.23	12.74	13.1	9.71	12.63	19.47	8.14	11.01	4.34	8.5
7.22	5.3	5.87	14.15	14.57	10.23	17.93	16.31	5.46	NaN	4.57	9.5
4.63	5.01	NaN	18.89	14.3	13.91	9.66	20.65	4.94	8.47	6.7	8.28
NaN	10.61	9.02	16.6	12.99	NaN	13.77	19.57	5.61	13.07	NaN	6.95
5.96	11.63	NaN	19.92	13.83	5.88	11.13	17.41	13.62	NaN	7.72	13.25
11.85	11.92	8.59	18.39	9.4	NaN	18.74	18.35	10.62	NaN	NaN	9.8
11.29	8.59	8.18	18.92	10.38	NaN	10.78	18.29	NaN	NaN	5.18	9.5
NaN	11.9	NaN	14.31	14.81	6.26	8.55	15.34	9.07	4.97	4.14	11.55
8.42	10.74	NaN	16.58	5.96	NaN	9.97	18.82	NaN	NaN	5.37	6.47
5.05	8.84	8.7	9.52	9.11	NaN	12.05	15.62	5.14	8.7	6.34	11.68
5.8	11.04	NaN	14.16	9.07	4.64	15.49	9.92	NaN	NaN	6.12	12.81
9.7	5.79	NaN	13.48	11.5	NaN	11.01	13.74	4.17	NaN	5.98	11.99
NaN	10.26	8.24	10.71	NaN	NaN	22.39	12.13	NaN	6.43	5.74	10.96
8.96	7.49	NaN	18.75	11.63	6.99	15.92	11.9	NaN	NaN	NaN	8.38
NaN	9.22	NaN	13.94	5.71	NaN	10.84	10.76	NaN	NaN	NaN	12.64
6.91	6.41	4.75	14.44	4.58	NaN	17.38	13.83	NaN	NaN	4.49	12.04
NaN	9.6	4.8	11.83	9.36	NaN	10.4	15.92	4.76	5.05	5.23	10.53
NaN	8.53	NaN	13.75	9.71	6.71	20.62	12	NaN	NaN	13.86	14.79
NaN	7.97	NaN	14.07	9.17	NaN	7.46	14.3	NaN	6.4	16.81	13.8
NaN	9.23	6.37	6.56	NaN	7.59	24.1	12.68	NaN	6.6	18.44	7.82
NaN	5.77	5.91	5	6.17	4.28	14.6	14.71	4.31	13.23	15.7	12.73
7.48	10.97	7.12	4.57	NaN	8.53	16.72	14.03	4.45	8.79	6.92	7.09
4.92	5.61	14.06	18.33	NaN	9.27	20.36	18.81	8.08	11.22	10.28	11.5
4.86	9.4	7.24	8.91	7.13	11.9	23.9	12.54	8.26	6.92	5.76	9.42
NaN	9.81	8.73	10.21	5.13	NaN	26.91	12.29	NaN	5.59	11.05	5.68
4.73	12.03	7.69	9.48	10.94	9.92	27.15	11.62	10.16	NaN	6.52	5.68
NaN	12.71	9.91	10.42	11.53	11.4	24.18	14.61	6.29	9.49	NaN	7.05
5.09	9.65	6.82	5.27	9.22	6.89	30.73	12.85	7.11	13.26	6.16	7.97
NaN	13.07	8.88	12.35	13.57	18	31.47	10.79	9.93	NaN	NaN	10.56
5.92	7.51	5.4	12.53	13.08	7.08	27.31	16.11	13.38	NaN	6.81	4.66
10.14	13.51	9.87	11.46	9.98	7.95	15.04	20.17	9.89	6.64	7.59	9.07
11.64	9.1	NaN	12.94	16.71	7.41	23.88	NaN	4.76	NaN	NaN	5.88
NaN	6.07	NaN	9.31	14.31	NaN	16.19	NaN	7.79	NaN	7.52	11.64
7.88	7.96	7.8	13.61	15.8	NaN	14.65	NaN	5.09	NaN	9.93	5.14
7.07	13.57	4.57	9.39	14.08	NaN	25.75	6.68	5.38	NaN	NaN	NaN
8.84	4.33	6.47	9.48	8.86	NaN	17.43	13.94	4.73	NaN	9.44	NaN
NaN	10.17	NaN	10.85	8.3	NaN	14.18	10.83	9.91	5.32	8.44	NaN
7.67	6.73	NaN	8.13	11.85	5.61	20.23	8.86	4.03	NaN	NaN	NaN
NaN	7.32	8.72	7.51	8.07	NaN	18.14	12.22	NaN	4.02	NaN	NaN
8.55	NaN	4.96	11.96	NaN	5.06	11.19	10.07	8.19	NaN	6.17	6.26
6.41	4.05	NaN	9.69	6.35	4.29	7.84	10.02	NaN	NaN	4.35	NaN
5.29	9.11	NaN	17.37	7.86	NaN	11.36	9.91	10.76	6.22	15	NaN
5.53	8.22	5.91	20.61	NaN	4.3	13.87	13.26	NaN	7.63	16.15	NaN
NaN	8.14	5.23	16.01	NaN	8.16	14.51	NaN	5.23	5.89	18.29	NaN
5.25	8.91	5.82	11.61	6.87	NaN	14.51	10.91	NaN	11.09	12.49	NaN
9.7	12.06	6.28	11.31	NaN	NaN	8.93	16.52	8.52	12.06	NaN	NaN
5.18	21.61	NaN	NaN	NaN	10.41	25.17	13.97	14.95	NaN	NaN	8.22
8.89	11.16	7.56	14.06	9.56	5.53	15.28	13.43	13.38	13.33	6.58	8.04
NaN	9.05	11.43	8.44	6.3	7.62	8.84	11.11	11.03	10.55	6.58	10.44
NaN	11.78	16.54	11.86	9	NaN	12.9	11.79	12.88	12.16	4.31	NaN
7.89	6	7.31	8.82	10.22	6.53	19.15	12.96	10.86	13.88	8.54	6.38
4.62	9.77	NaN	4.93	9.72	12.03	12.78	15.67	8.75	10.06	NaN	5.01
NaN	6.97	14.78	15.23	10.16	4.88	18.97	11.87	12.51	NaN	5.15	4.17
9	11.67	22.55	12.35	10.81	9.28	12.5	6.89	12.49	6.03	8.74	5.46
10.92	9.85	16.44	9.71	14.78	5.87	19.2	NaN	12.08	4.37	NaN	7.66
6.05	15.22	7.9	8.09	8.73	8.54	15.89	NaN	8.06	4.33	16.03	6.84
11.41	12.94	7.24	16.77	10.49	NaN	13.98	4.75	11.16	NaN	10.19	5.47
5.52	8.69	9.89	20.5	5.36	4.65	18.8	4.65	8.79	NaN	7.14	5.59
5.63	6.88	10.15	22.93	NaN	11.23	21.24	NaN	12.8	NaN	7.63	6.3
5.61	NaN	7.85	21.16	NaN	NaN	18.11	5.93	5.51	5.36	5.32	9.33
NaN	5.26	11.28	17.94	5	NaN	21.55	NaN	8.34	6.33	5.16	NaN
5.52	NaN	8.11	9.74	NaN	NaN	26.3	4.21	12.57	4.58	6	8.29
4.55	NaN	6.87	8.63	4.94	NaN	14.6	NaN	4.84	6.29	4.07	NaN
5.28	5.23	18.27	5.65	NaN	NaN	10.48	5.68	8.49	NaN	4.24	NaN
5.49	NaN	6.59	8.47	5.17	5.5	21.14	7.33	8.36	5.79	8.73	4.93
NaN	NaN	NaN	11.3	NaN	NaN	20.36	NaN	7.07	8.09	6.25	5.15
4.41	NaN	7.63	4.31	7.33	NaN	19.01	4.3	8.67	7.35	5.4	4.61
6.48	4.41	6.32	10.13	NaN	4.37	14.71	6.52	NaN	NaN	12.14	NaN
10.76	NaN	NaN	5.09	NaN	NaN	21.63	NaN	11.29	NaN	11.9	7.27
6.94	7.99	NaN	9.65	5.91	NaN	17.05	14.01	12.69	6.86	14.22	NaN
19.98	5.42	NaN	NaN	NaN	17.2	34.54	14.48	12.14	10.06	13.96	10.54
9.4	11.14	9.99	9.01	6.21	5.7	15.12	11.77	7.61	8.86	9.79	9
NaN	7.25	8.6	7.17	NaN	7.15	29.51	10.63	12.1	NaN	11.17	7.85
8.88	5.6	10.28	11.74	5.72	7.3	16.45	14.72	11.67	4.77	NaN	NaN
NaN	7.88	NaN	10.62	7.3	NaN	21.67	6.91	5.47	NaN	6.01	9.03
NaN	9.75	7.22	16.52	5.4	6.69	21.09	NaN	14.34	NaN	6.39	4.33
4.22	12.52	4.5	10.13	12.88	NaN	23.29	7.62	18.05	NaN	6.49	7.71
7.61	9.21	4.66	11.42	10.9	4.44	27.39	13.82	14.16	NaN	12.38	NaN
10.83	8.63	8.2	10.13	14.77	NaN	32.32	15.18	13.03	NaN	6.1	6.77
11.77	NaN	5.07	14.5	13.8	NaN	6.02	11.16	10.72	NaN	5.01	NaN
10.6	NaN	NaN	13.6	13.56	9.14	16.88	6.21	11.27	NaN	7.64	7.77
8.91	10.47	6.83	9.31	6.95	12.08	13.75	6.03	16.42	NaN	7.79	11.19
4.97	7.9	NaN	11.61	4.89	7.11	19.8	5.13	8.83	NaN	4.76	6.36
7.04	8.96	NaN	9.23	5.93	NaN	25.08	8.35	6.5	4.5	5.42	5.06
6.17	NaN	5.88	8.08	4.56	7.9	22.94	NaN	NaN	8.78	6.49	6.25
NaN	NaN	9.99	4.24	7.88	NaN	16.01	9.11	NaN	5.6	9.28	NaN
NaN	7	9.2	5.73	4.1	NaN	23.83	12.81	4.57	NaN	NaN	4.78
5.08	NaN	5.68	7.25	6.13	5.66	12.37	16.61	10.54	NaN	7.22	4.45
6.51	9.27	4.44	NaN	5.53	NaN	16.9	15.44	7.32	NaN	12.12	NaN
6.1	NaN	6.29	9.81	NaN	NaN	25.28	9.75	9.19	8.25	5.47	7.47
NaN	5.26	NaN	10.18	5.04	NaN	17.36	NaN	8.02	5.66	16.63	5.25
4.4	NaN	6	7.52	4.93	NaN	19.34	5.95	10.18	8.48	11.23	4.8
5.75	NaN	NaN	NaN	6.97	NaN	17.75	NaN	8.35	9.69	16.95	4.31
7.72	5.98	7.42	10.42	NaN	NaN	10.82	10.36	9.2	11.65	10.39	10.08
11.76	8.21	NaN	11.32	7.55	4.45	4.31	6.31	11.99	10.74	16.54	9.62
7.97	12.11	5.68	10.34	4.84	NaN	6.59	9.92	9.84	8.88	9.76	8.42
NaN	11.46	7.6	10.47	11.2	4.78	10.58	10.68	11.4	8.73	9.96	6.47
5.26	10.54	7.68	19.18	4.14	NaN	15.59	11.64	6.5	7.43	6.41	6.47
NaN	6.22	NaN	6.58	NaN	NaN	11.27	5.95	5.04	5.69	10.03	5.75
NaN	12.64	7.28	NaN	7.58	NaN	16.47	6.02	9.42	8.67	NaN	NaN
NaN	10.21	4.28	5.9	15.24	8.97	17.6	10.98	10.61	6.63	NaN	6.38
6.74	7.87	7.46	10.06	12.2	NaN	16.73	12.27	9.69	4.46	6.99	4.3
11	9.44	10.91	16.96	9.92	NaN	19.83	11.9	9.71	5.05	5.15	7.16
12.36	4.21	4.06	8.03	10.06	4.99	10.68	7.2	11.27	NaN	6.65	13.36
11.32	11.56	6.66	4.85	8.31	NaN	5.6	9.16	NaN	NaN	NaN	5.25
8.66	9.8	8.26	7.26	5.01	NaN	7.76	13.38	NaN	6.06	7.36	5.08
NaN	6.41	5.16	5.17	NaN	NaN	7.54	8.78	4.25	NaN	14.53	7.44
5.88	4.41	6.67	NaN	9.66	4.62	16.15	14.62	NaN	NaN	13.72	NaN
NaN	NaN	7.9	11.27	NaN	8.17	11.96	9.55	9.58	NaN	12.23	9.03
7.52	4.12	NaN	6.93	9.11	4.87	9.94	13.73	NaN	5.09	14.88	NaN
6.35	NaN	11.63	4.09	NaN	NaN	11.99	11.8	NaN	NaN	14	NaN
NaN	NaN	12.12	NaN	NaN	4.89	20.57	8.91	NaN	NaN	9.45	NaN
6.37	NaN	11.67	7.83	4.28	6.73	18.77	14.66	6.04	NaN	10.24	5.64
NaN	NaN	5.43	5.5	NaN	6.63	21.71	16.09	NaN	4.43	12.51	NaN
4.25	NaN	14.02	4.47	6.19	5.62	14.72	11.77	5.7	10.6	23	NaN
6.91	NaN	17.6	6.92	5.24	5.16	24.12	12.3	9.88	5.53	9.09	NaN
NaN	NaN	7.89	5.2	13.05	7.9	12.16	17.94	4.78	NaN	14.29	11.59
9.34	8.84	8.44	NaN	5.22	4	22.19	13.24	NaN	5.75	15.68	NaN
15.55	NaN	10.12	NaN	20.71	7.71	37.25	21.23	NaN	13.33	8.04	14.27
8.67	16.55	13.48	7.75	14.05	7.39	33.1	20.43	4.19	8.71	11.09	8.17
4.13	11.4	5.76	6.9	16.17	9.41	22.32	13.59	9.97	NaN	9.16	NaN
5.23	11.67	6.57	6.7	17.55	NaN	24.21	17.08	5.04	12.56	NaN	4.92
NaN	NaN	10.15	7.41	17.99	10.43	18.22	15.37	7.03	10.26	NaN	8.45
NaN	NaN	12.19	4.76	17.32	NaN	12.94	12.68	NaN	8.89	8.05	8.47
NaN	8.07	NaN	8.95	17.03	NaN	20.22	14.35	14.53	NaN	4.6	6.36
